id,startAnimationId,animationId,animationKitId,headEffect,chestEffect,baseEffect,leftHandEffect,rightHandEffect,breathEffect,leftWeaponEffect,rightWeaponEffect,specialEffect_1,specialEffect_2,specialEffect_3,worldEffect,soundId,shakeId,characterProc_1,characterProc_2,characterProc_3,characterProc_4,paramZero_1,paramZero_2,paramZero_3,paramZero_4,paramOne_1,paramOne_2,paramOne_3,paramOne_4,paramTwo_1,paramTwo_2,paramTwo_3,paramTwo_4,flags
517,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2988,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2552,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,-1,-1,-1,-1,102,102,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2874,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2,-1,-1,-1,423,-1,-1,-1,-1,-1,-1,-1,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2,-1,-1,-1,467,-1,-1,-1,-1,-1,-1,-1,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1,-1,-1,350,-1,-1,-1,-1,-1,-1,-1,-1,3325,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1,-1,-1,-1,468,-1,-1,-1,-1,-1,-1,-1,3220,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0,-1,-1,-1,-1,267,242,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2,-1,-1,-1,428,-1,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2,-1,-1,-1,-1,287,287,-1,-1,-1,-1,-1,1484,0,-1,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
535,2,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,1501,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1493,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,-1,-1,-1,349,-1,-1,-1,-1,-1,-1,-1,35,5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2,-1,-1,-1,355,-1,-1,-1,-1,-1,-1,-1,1493,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1,-1,475,-1,-1,-1,-1,-1,-1,-1,-1,-1,1423,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1166,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,2,-1,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,62,-1,-1,-1,-1,477,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1265641512,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
548,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1265631238,0,0,0,5,0,0,0,1000,0,0,0,0,0,0,0
549,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1,-1,-1,478,-1,-1,-1,-1,-1,-1,-1,-1,3215,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1,-1,-1,479,-1,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1253048672,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
558,1,-1,-1,480,-1,-1,-1,-1,-1,-1,-1,-1,3111,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,3218,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2,-1,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,-1,-1,-1,358,-1,-1,-1,-1,-1,-1,-1,3319,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,-1,-1,-1,-1,146,146,-1,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2579,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1217603104,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
565,1,-1,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1256279036,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
586,2,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1258093820,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
588,1,-1,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0,-1,-1,-1,-1,131,131,-1,-1,-1,-1,-1,742,0,1,-1,-1,-1,1266679552,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
606,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13,-1,-1,-1,1261436932,1261436932,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0
607,2,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1,-1,-1,502,-1,-1,-1,-1,-1,-1,-1,-1,1507,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,9,-1,-1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
626,0,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1255823850,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
647,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1,-1,-1,522,-1,-1,-1,-1,-1,-1,-1,-1,3092,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1,-1,-1,368,-1,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,0,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,-1,-1,526,-1,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0,-1,-1,-1,-1,73,73,-1,-1,-1,-1,-1,3351,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,-1,2617,0,1,-1,-1,-1,1255539934,0,0,0,0.30000001192092896,0,0,0,0.30000001192092896,0,0,0,0,0,0,0
654,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,-1,-1,-1,-1,269,269,-1,-1,-1,-1,-1,2984,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3083,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1257505040,0,0,0,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0
658,1,-1,-1,527,-1,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,349,3090,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2,-1,-1,-1,361,-1,-1,-1,-1,-1,-1,-1,4354,0,8,-1,-1,-1,1266169878,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
661,2,-1,-1,-1,263,-1,-1,-1,-1,-1,-1,-1,39,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,-1,-1,-1,361,-1,-1,-1,-1,-1,-1,-1,1493,0,-1,-1,-1,-1,1266095895,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
663,1,-1,-1,217,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2,-1,-1,-1,-1,117,117,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1255725566,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
665,2,-1,-1,-1,717,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1,-1,-1,350,-1,-1,-1,-1,-1,-1,-1,-1,3089,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,-1,-1,-1,529,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1266618647,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
686,0,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1,121,-1,150,-1,-1,-1,-1,-1,-1,-1,-1,3090,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1,-1,-1,-1,409,-1,-1,-1,-1,-1,-1,-1,3036,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1,-1,-1,-1,409,-1,-1,-1,-1,-1,-1,-1,3037,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1,-1,308,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2,14,413,-1,-1,-1,-1,-1,-1,-1,-1,-1,3230,0,7,-1,-1,-1,1073741824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3181,0,9,-1,-1,-1,1065353216,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
693,1,-1,543,-1,-1,-1,-1,-1,-1,-1,-1,-1,3216,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1,-1,544,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3077,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1,-1,-1,545,-1,-1,-1,-1,-1,-1,-1,-1,1577,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2,-1,-1,545,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0,-1,-1,-1,-1,-1,-1,257,-1,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,-1,287,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,9,-1,-1,-1,1073741824,0,0,0,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0
701,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3182,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,-1,4475,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,-1,-1,-1,-1,-1,-1,117,-1,-1,-1,-1,703,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0,61,-1,-1,-1,-1,242,-1,-1,-1,-1,-1,3373,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,-1,-1,548,-1,-1,-1,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,2,125,-1,-1,-1,45,45,-1,-1,-1,-1,-1,702,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,2,125,-1,-1,-1,117,117,-1,-1,-1,-1,-1,1136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,2,125,-1,-1,-1,88,88,-1,-1,-1,-1,-1,31,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,1,-1,539,-1,-1,-1,-1,-1,-1,-1,-1,-1,5694,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1,-1,-1,540,-1,-1,-1,-1,-1,-1,-1,-1,3111,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1,-1,-1,-1,565,-1,-1,-1,-1,-1,-1,-1,3089,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0,-1,-1,-1,-1,-1,242,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3183,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1,-1,-1,-1,586,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,-1,-1,-1,-1,-1,-1,146,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,32,-1,-1,-1,-1,-1,298,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1,9,-1,588,-1,-1,-1,-1,-1,-1,-1,-1,900159,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,2,124,-1,-1,-1,272,272,-1,-1,-1,-1,-1,3136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,53,-1,-1,-1,392,392,-1,-1,-1,-1,-1,1641,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2874,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1,-1,-1,589,-1,-1,-1,-1,-1,-1,-1,-1,3264,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,57,-1,-1,-1,590,590,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1265874012,0,0,0,20,0,0,0,450,0,0,0,60,0,0,0
734,0,55,-1,-1,345,-1,-1,-1,-1,-1,-1,-1,1485,7,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3327,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,8,-1,-1,-1,1265568438,0,0,0,15,0,0,0,400,0,0,0,96,0,0,0
738,0,85,-1,-1,592,102,102,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1266158715,0,0,0,15,0,0,0,400,0,0,0,96,0,0,0
739,2,32,-1,-1,-1,298,-1,-1,-1,-1,-1,-1,1578,0,0,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
740,2,14,-1,298,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1262026937,0,0,0,0.800000011920929,0,0,0,0.10000000149011612,0,0,0,0.800000011920929,0,0,0
741,1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,2,-1,-1,-1,593,-1,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3213,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,594,3228,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,32,-1,-1,-1,298,298,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,1090519040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,595,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3223,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1,-1,-1,-1,596,-1,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1,-1,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,3222,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,-1,-1,-1,268,-1,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0,-1,-1,-1,435,-1,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,-1,-1,-1,441,-1,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,-1,-1,-1,593,-1,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,8,-1,-1,-1,1261436932,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
765,0,123,-1,-1,-1,272,272,-1,-1,-1,-1,-1,1164,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,0,53,-1,-1,-1,392,306,-1,-1,-1,-1,-1,1164,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,2,-1,-1,-1,614,-1,-1,-1,-1,-1,-1,-1,3077,0,1,-1,-1,-1,1265518664,0,0,0,0.25,0,0,0,2,0,0,0,6,0,0,0
768,1,-1,615,-1,-1,-1,-1,-1,-1,-1,-1,-1,1456,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0,121,-1,-1,284,-1,-1,-1,-1,-1,-1,-1,0,0,13,-1,-1,-1,1229085888,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0
770,0,54,-1,-1,282,-1,-1,-1,-1,-1,-1,-1,3076,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,2,-1,381,381,381,381,381,381,-1,-1,-1,-1,0,0,1,-1,-1,-1,1257304304,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
772,0,53,-1,-1,-1,-1,73,-1,-1,-1,-1,-1,1105,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1260396242,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
774,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,0,-1,-1,-1,257,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,2,-1,-1,-1,-1,-1,-1,94,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,0,-1,-1,-1,-1,-1,146,-1,-1,-1,-1,-1,1105,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,1,-1,-1,616,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,2,14,413,-1,-1,-1,-1,-1,-1,-1,-1,-1,3313,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,2,-1,-1,-1,617,-1,-1,-1,-1,-1,-1,-1,39,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1217603104,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
