id,soundType,name,file_1,file_2,file_3,file_4,file_5,file_6,file_7,file_8,file_9,file_10,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,directoryBase,flags,distanceMin,distanceMax,distanceCutoff,soundEntriesAdvancedId
2463,12,"TaurenMale_CantAffordNotEnoughM","TaurenMale_err_notenoughmoney01.wav","TaurenMale_err_notenoughmoney02.wav","TaurenMale_err_notenoughmoney03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2464,12,"TaurenFemale_CantEquipNoSkill","TaurenFemale_err_cantequiplevel02.wav","TaurenFemale_err_cantequipskill03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2465,12,"TaurenMale_CantEquipNoSkill","TaurenMale_err_cantequiplevel02.wav","TaurenMale_err_cantequipskill03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2466,12,"TaurenMale_CantEquip2hSkillMiss","TaurenMale_err_2h_skillnotfound03.wav","TaurenMale_err_2h_skillnotfound04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2467,12,"TaurenFemale_CantEquip2hSkillMi","TaurenFemale_err_2h_skillnotfound03.wav","TaurenFemale_err_2h_skillnotfound04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2468,12,"TaurenFemale_CantEquipNotEquipp","TaurenFemale_err_notequippable01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2469,12,"TaurenMale_CantEquipNotEquippab","TaurenMale_err_notequippable01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2470,12,"TaurenFemale_CantCastGenericNoT","TaurenFemale_err_genericnotarget01.wav","TaurenFemale_err_genericnotarget02.wav","TaurenFemale_err_genericnotarget04.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2471,12,"TaurenMale_CantCastGenericNoTar","TaurenMale_err_genericnotarget01.wav","TaurenMale_err_genericnotarget02.wav","TaurenMale_err_genericnotarget04.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2472,12,"TaurenMale_CantCastOutOfRange","TaurenMale_err_outofrange02.wav","TaurenMale_err_outofrange04.wav","TaurenMale_err_outofrange05.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2473,12,"TaurenFemale_CantCastOutOfRange","TaurenFemale_err_outofrange02.wav","TaurenFemale_err_outofrange04.wav","TaurenFemale_err_outofrange05.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2474,12,"TaurenFemale_CantUsePotionCooli","TaurenFemale_err_potioncooldown01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2475,12,"TaurenMale_CantUsePotionCooling","TaurenMale_err_potioncooldown01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2476,12,"TaurenMale_CantUseNoProficiency","TaurenMale_err_proficiencyneeded01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2477,12,"TaurenFemale_CantUseNoProficien","TaurenFemale_err_proficiencyneeded01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2478,12,"TaurenFemale_CantUseMustEquipIt","TaurenFemale_err_mustequipitem02.wav","TaurenFemale_err_mustequipitem03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2479,12,"TaurenMale_CantUseMustEquipItem","TaurenMale_err_mustequipitem02.wav","TaurenMale_err_mustequipitem03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2480,12,"TaurenMale_CantUseAbilityCoolin","TaurenMale_err_abilitycooldown01.wav","TaurenMale_err_abilitycooldown02.wav","TaurenMale_err_abilitycooldown03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2481,12,"TaurenFemale_CantUseAbilityCool","TaurenFemale_err_abilitycooldown01.wav","TaurenFemale_err_abilitycooldown02.wav","TaurenFemale_err_abilitycooldown03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2482,12,"TaurenFemale_CantUseGeneric","TaurenFemale_err_cantuseitem01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2483,12,"TaurenMale_CantUseGeneric","TaurenMale_err_cantuseitem01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2484,12,"TaurenMale_CantUseChestInUse","TaurenMale_err_chestinuse02.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2485,12,"TaurenFemale_CantUseChestInUse","TaurenFemale_err_chestinuse02.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2488,12,"TaurenMale_CantUseTaxiNoMoney","TaurenMale_err_notenoughmoney01.wav","TaurenMale_err_notenoughmoney02.wav","TaurenMale_err_notenoughmoney03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2489,12,"TaurenFemale_CantUseTaxiNoMoney","TaurenFemale_err_notenoughmoney01.wav","TaurenFemale_err_notenoughmoney02.wav","TaurenFemale_err_notenoughmoney03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2490,12,"TaurenFemale_CantUseLocked","TaurenFemale_err_itemlocked01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2491,12,"TaurenMale_CantUseLocked","TaurenMale_err_itemlocked01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2494,12,"TaurenFemale_CantUseTooFar","TaurenFemale_err_outofrange02.wav","TaurenFemale_err_outofrange04.wav","TaurenFemale_err_outofrange05.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2495,12,"TaurenMale_CantUseTooFar","TaurenMale_err_outofrange02.wav","TaurenMale_err_outofrange04.wav","TaurenMale_err_outofrange05.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2498,12,"TaurenFemale_CantTradeSoulbound","TaurenFemale_err_canttradesoulbounditem01.wav","TaurenFemale_err_cantdropsoulbounditem03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2499,12,"TaurenMale_CantTradeSoulbound","TaurenMale_err_canttradesoulbounditem01.wav","TaurenMale_err_cantdropsoulbounditem03.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2502,12,"TaurenFemale_CantOpenItemLocked","TaurenFemale_err_itemlocked01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2503,12,"TaurenMale_CantOpenItemLocked","TaurenMale_err_itemlocked01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2504,12,"TaurenMale_GuildPermissions","TaurenMale_err_guildpermissions01.wav","TaurenMale_err_guildpermissions04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2505,12,"TaurenFemale_GuildPermissions","TaurenFemale_err_guildpermissions01.wav","TaurenFemale_err_guildpermissions04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenFemaleErrorMessages",1060152279,0,8,45,2
2506,10,"HyenaAttack","HyenaAttackA.wav","HyenaAttackB.wav","HyenaAttackC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2507,10,"HyenaWound","HyenaWoundA.wav","HyenaWoundB.wav","HyenaWoundC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2508,10,"HyenaWoundCrit","HyenaWoundCrit.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2509,10,"HyenaDeath","HyenaPreAggroA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2510,10,"HyenaPReAggro","HyenaPreAggroA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2511,10,"HyenaAggro","HyenaAggroA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\Hyena",1060152279,0,8,45,2
2512,10,"SkeletonMageAttack","SkeletonMageAttackA.wav","SkeletonMageAttackB.wav","SkeletonMageAttackC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2513,10,"SkeletonMageWound","SkeletonMageWoundA.wav","SkeletonMageWoundB.wav","SkeletonMageWoundC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2514,10,"SkeletonMageCrit","SkeletonMageWoundCrit.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2515,10,"SkeletonMageDeath","SkeletonMageDeathA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2516,10,"SkeletonMagePreAggro","SkeletonMagePreAggro.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2517,10,"SkeletonMageAggro","SkeletonMageAggro.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\SkeletonMage",1060152279,0,8,45,2
2518,10,"HarvestGolemStage1Death","HarvestGolemDeathStage1.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\HarvestGolem",1060152279,0,8,45,2
2519,10,"HarvestGolemDeathStage2","HarvestGolemDeathStage2.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\HarvestGolem",1060152279,0,8,45,2
2520,10,"SerpantTotemAttack","SerpentTotemAttackA.wav","SerpentTotemAttackB.wav","SerpentTotemAttackC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\TotemAll",1053609165,0,8,45,2
2522,10,"SerpentTotemWound1","SerpentTotemWoundA.wav","SerpentTotemWoundB.wav","SerpentTotemWoundC.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Creature\TotemAll",1060152279,0,8,45,2
2523,28,"Zone-Forest Day","DayForest01.mp3","DayForest02.mp3","DayForest03.mp3","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Forest",1053609165,0,8,45,2
2524,28,"Zone-EvilForest Day","DayEvilForest01.mp3","DayEvilForest03.mp3","NightEvilForest01.mp3","DayEvilForest02.mp3","NightEvilForest02.mp3","NightEvilForest03.mp3","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\EvilForest",1060320051,0,8,45,2
2525,28,"Zone-Jungle Day","DayJungle01.mp3","DayJungle02.mp3","DayJungle03.mp3","NightJungle01.mp3","NightJungle02.mp3","NightJungle03.mp3","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Jungle",1058642330,0,8,45,2
2526,28,"Zone-BarrenDry Day","NightBarrenDry01.mp3","NightBarrenDry02.mp3","DayBarrenDry02.mp3","NightBarrenDry03.mp3","DayBarrenDry01.mp3","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\BarrenDry",1061158912,0,8,45,2
2527,28,"Zone-Mountain Day","DayMountain01.mp3","DayMountain02.mp3","DayMountain03.mp3","NightMountain03.mp3","NightMountain04.mp3","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Mountain",1060320051,0,8,45,2
2528,28,"Zone-Plains Day","NightPlains01.mp3","DayPlains02.mp3","NightPlains02.mp3","DayPlains01.mp3","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Plains",1060320051,0,8,45,2
2529,28,"Zone-Volcanic Day","DayVolcanic01.mp3","DayVolcanic02.mp3","NightVolcanic01.mp3","NightVolcanic02.mp3","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Volcanic",1061997773,0,8,45,2
2530,28,"Zone-EnchantedForest Day","EnchantedForest05.mp3","EnchantedForest01.mp3","EnchantedForest04.mp3","EnchantedForest02.mp3","EnchantedForest03.mp3","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\EnchantedForest",1058642330,0,8,45,2
2532,28,"Zone-Stormwind","stormwind05-zone.mp3","stormwind01-moment.mp3","stormwind04-zone.mp3","stormwind06-zone.mp3","stormwind09-zone.mp3","stormwind03-moment.mp3","stormwind02-moment.mp3","stormwind07-zone.mp3","stormwind10-zone.mp3","stormwind08-zone.mp3",1,1,1,1,1,1,1,1,1,1,"Sound\Music\CityMusic\Stormwind",1060152279,0,8,45,2
2533,28,"Zone-Night Forest","NightForest01.mp3","NightForest02.mp3","NightForest03.mp3","NightForest04.mp3","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Forest",1056964608,0,8,45,2
2534,28,"Zone-Evil Forest Night","NightEvilForest01.mp3","NightEvilForest02.mp3","NightEvilForest03.mp3","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\EvilForest",1060320051,0,8,45,2
2535,28,"Zone-Jungle Night","DayJungle01.mp3","DayJungle02.mp3","DayJungle03.mp3","NightJungle01.mp3","NightJungle02.mp3","NightJungle03.mp3","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Jungle",1058642330,0,8,45,2
2536,28,"Zone-BarrenDry Night","NightBarrenDry01.mp3","NightBarrenDry02.mp3","DayBarrenDry02.mp3","DayBarrenDry03.mp3","NightBarrenDry03.mp3","DayBarrenDry01.mp3","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\BarrenDry",1061158912,0,8,45,2
2537,28,"Zone-Mountain Night","NightMountain01.mp3","DayMountain03.mp3","NightMountain03.mp3","DayMountain02.mp3","NightMountain02.mp3","DayMountain01.mp3","NightMountain04.mp3","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Mountain",1060320051,0,8,45,2
2538,28,"ZonePlains Night","NightPlains01.mp3","DayPlains02.mp3","NightPlains02.mp3","DayPlains01.mp3","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Plains",1060320051,0,8,45,2
2539,28,"Zone-Volcanic Night","DayVolcanic01.mp3","DayVolcanic02.mp3","NightVolcanic01.mp3","NightVolcanic02.mp3","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\Volcanic",1061997773,0,8,45,2
2540,28,"Zone-EnchantedForest Night","EnchantedForest05.mp3","EnchantedForest01.mp3","EnchantedForest04.mp3","EnchantedForest02.mp3","EnchantedForest03.mp3","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\EnchantedForest",1058642330,0,8,45,2
2541,28,"Moment-ValleyofHeros Intro","stormwind_intro-moment.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\CityMusic\Stormwind",1061830001,0,8,45,2
2544,1,"UnyieldingWill","UnyieldingWillTarget.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2545,1,"NullifyPoison","NullifyPoison.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1060152279,0,8,45,2
2546,3,"FootstepsGiantAll","FootstepsGiant01.wav","FootstepsGiant02.wav","FootstepsGiant03.wav","FootstepsGiant04.wav","FootstepsGiant05.wav","","","","","",1,1,1,1,1,0,0,0,0,0,"Sound\Character\Footsteps\GiantFootSteps",1060152279,1.4349296274686127e-42,12.800000190734863,45,2
2549,1,"Flare Launch","Flare.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2550,3,"MurlocFootsteps","FootstepFishA.wav","FootstepFishB.wav","FootstepFishC.wav","FootstepFishD.wav","","","","","","",1,1,1,1,0,0,0,0,0,0,"Sound\Character\Footsteps",1053609165,1.4349296274686127e-42,4,45,2
2552,1,"Totem Birth","TotemBirthGenericA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\TotemAll",1065353216,0,8,45,2
2553,1,"HarmUndeadAura","HarmUndeadAura.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2555,1,"TotemBirth","TotemBirthGenericA.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Creature\TotemAll",1060152279,0,8,45,2
2556,1,"SpritArmorImpact","SpiritArmorImpact.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2557,1,"CurseofTongues","CurseofTounges.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2558,1,"MageArmorImpact","MAgeArmorImpact.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells",1060152279,0,8,45,2
2559,1,"Ice Cast","IceCast.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells\Cast",1065353216,0,8,45,2
2560,1,"Shadow Cast","ShadowCast.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells\Cast",1065353216,4.484155085839415e-44,8,45,2
2561,1,"Nature Cast","NatureCast.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells\Cast",1065353216,0,8,45,2
2562,1,"Holy Cast","HolyCast.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Spells\Cast",1065353216,0,8,45,2
2564,12,"HumanFemale_CantCastNoEnergy","HumanFemale_err_noenergy01.wav","HumanFemale_err_noenergy02.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2565,12,"HumanFemale_CantCastNoRage","HumanFemale_err_norage01.wav","HumanFemale_err_norage05.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2567,12,"TaurenMale_noenergy","TaurenMale_err_noenergy01.wav","TaurenMale_err_noenergy02.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2568,12,"TaurenMale_norage","TaurenMale_err_norage01.wav","TaurenMale_err_norage05.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2570,12,"UndeadFemale_noenergy","UndeadFemale_err_noenergy01.wav","UndeadFemale_err_noenergy02.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2571,12,"UndeadFemale_norage","UndeadFemale_err_norage01.wav","UndeadFemale_err_norage05.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2572,12,"DwarfMale_norage","DwarfMale_err_norage01.wav","DwarfMale_err_norage05.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2573,12,"DwarfMale_noenergy","DwarfMale_err_noenergy01.wav","DwarfMale_err_noenergy02.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2576,12,"TrollMale_norage","TrollMale_err_norage01.wav","TrollMale_err_norage05.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Troll\TrollMaleErrorMessages",1060152279,0,8,45,2
2577,12,"TrollMale_noenergy","TrollMale_err_noenergy01.wav","TrollMale_err_noenergy02.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Troll\TrollMaleErrorMessages",1060152279,0,8,45,2
2579,1,"EntanglingRoots","spell_DR_revamp_entanglingroots_Impact01.ogg","spell_DR_revamp_entanglingroots_Impact02.ogg","spell_DR_revamp_entanglingroots_Impact03.ogg","spell_DR_revamp_entanglingroots_Impact04.ogg","spell_DR_revamp_entanglingroots_Impact05.ogg","","","","","",1,1,1,1,1,0,0,0,0,0,"Sound\Spells",1065353216,0,8,45,2
2580,2,"UnwrapGift","UnwrapGift.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\interface",1060152279,4.484155085839415e-44,8,45,2
2581,12,"HumanFemale_noammo","HumanFemale_err_noammo05.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2584,12,"HumanFemale_SpellCooling","HumanFemale_err_spellcooldown01.wav","HumanFemale_err_spellcooldown02.wav","HumanFemale_err_spellcooldown03.wav","","","","","","","",1,1,1,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2585,12,"HumanFemale_CantLearnSpell","HumanFemale_err_cantlearnspell01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2586,12,"HumanFemale_CantCreateHere","HumanFemale_err_cantcreatehere03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2587,12,"HumanFemale_2HandFull","HumanFemale_err_notequippable01.wav","HumanFemale_err_2h_equipped04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Human\FemaleErrorMessages",1060152279,0,8,45,2
2588,12,"TaurenMale_noammo","TaurenMale_err_noammo05.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2591,12,"TaurenMale_CantCreateHere","TaurenMale_err_cantcreatehere03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2592,12,"TaurenMale_2HandFull","TaurenMale_err_notequippable01.wav","TaurenMale_err_2h_equipped04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Tauren\TaurenMaleErrorMessages",1060152279,0,8,45,2
2593,12,"UndeadFemale_noammo","UndeadFemale_err_noammo05.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2595,12,"UndeadFemale_PartyFull","UndeadFemale_err_partyfull03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2597,12,"UndeadFemale_CantLearnSpell","UndeadFemale_err_cantlearnspell01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2599,12,"UndeadFemale_CantCreateHere","UndeadFemale_err_cantcreatehere03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2600,12,"UndeadFemale_2HandFull","UndeadFemale_err_notequippable01.wav","UndeadFemale_err_2h_equipped04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Scourge\ScourgeFemaleErrorMessages",1060152279,0,8,45,2
2601,12,"DwarfMale_noammo","DwarfMale_err_noammo05.wav","","","","","","","","","",1,0,0,0,1,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2603,12,"DwarfMale_CantInvite","DwarfMale_err_partyfull03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2605,12,"DwarfMale_CantLearnSpell","DwarfMale_err_cantlearnspell01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2607,12,"DwarfMale_CantCreateHere","DwarfMale_err_cantcreatehere03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2608,12,"DwarfMale_2HandFull","DwarfMale_err_notequippable01.wav","DwarfMale_err_2h_equipped04.wav","","","","","","","","",1,1,0,0,0,0,0,0,0,0,"Sound\Character\Dwarf\DwarfMaleErrorMessages",1060152279,0,8,45,2
2609,12,"TrollMale_noammo","TrollMale_err_noammo05.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Troll\TrollMaleErrorMessages",1060152279,0,8,45,2
2611,12,"TrollMale_CantLearnSpell","TrollMale_err_cantlearnspell01.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Troll\TrollMaleErrorMessages",1060152279,0,8,45,2
2613,12,"TrollMale_CantCreateHere","TrollMale_err_cantcreatehere03.wav","","","","","","","","","",1,0,0,0,0,0,0,0,0,0,"Sound\Character\Troll\TrollMaleErrorMessages",1060152279,0,8,45,2
